Unit weight [kN/m3],Undrained Shear Strength [kPa],Saturated permeability [m/s],Soil Type [-],Slope angle [°],Slope length [m],Total length [m],Slope height [m],Total height Upstream [m],Total height Downstream [m],Soil depth upstream [m],Soil depth downstream [m],Bedrock depth upstream [m],Bedrock depth downstream [m],Initial piezometric surface depth - upstream [m],Initial piezometric surface depth - downstream [m],Return period of precipitation [years],Accumulated precipitation [mm],Precipitation duration [hrs],Factor of safety [-],Depth of slip surface [m],Final Piezometric surface depth - upstream [m],Final Piezometric surface depth - downstream [m]
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,90.0000000000,56.4360147529,10.0000000000,10.0000000000,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,3.2780000000,43.0000000000,22.4020000000,0.0000000000
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,2.8970000000,33.0000000000,25.0000000000,16.6090036882
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,2.2800000000,33.0000000000,25.0000000000,16.6090036882
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,1.8800000000,33.0000000000,25.0000000000,16.6090036882
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,1.6000000000,33.0000000000,25.0000000000,16.6090036882
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,1.3920000000,33.0000000000,25.0000000000,16.6090036882
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,0.2680000000,33.0000000000,25.0000000000,16.6090036882
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,0.8070000000,33.0000000000,25.0000000000,16.6090036882
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,1.3440000000,33.0000000000,25.0000000000,16.6090036882
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,2.4170000000,33.0000000000,25.0000000000,16.6090036882
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,30.0000000000,315.9000000000,100,2.9560000000,33.0000000000,25.0000000000,16.6090036882
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,2.8970000000,33.0000000000,25.0000000000,16.6090036882
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,2.2800000000,33.0000000000,25.0000000000,16.6090036882
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,1.8800000000,33.0000000000,25.0000000000,16.6090036882
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,1.6000000000,33.0000000000,25.0000000000,16.6090036882
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,1.3920000000,33.0000000000,25.0000000000,16.6090036882
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,0.2680000000,33.0000000000,25.0000000000,16.6090036882
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,0.8070000000,33.0000000000,25.0000000000,16.6090036882
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,1.3440000000,33.0000000000,25.0000000000,16.6090036882
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,2.4170000000,33.0000000000,25.0000000000,16.6090036882
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,200.0000000000,480.5000000000,100,2.9560000000,33.0000000000,25.0000000000,16.6090036882
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,2.8970000000,33.0000000000,25.0000000000,16.6090036882
15,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,2.2800000000,33.0000000000,25.0000000000,16.6090036882
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,1.8800000000,33.0000000000,25.0000000000,16.6090036882
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,1.6000000000,33.0000000000,25.0000000000,16.6090036882
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,1.3920000000,33.0000000000,25.0000000000,16.6090036882
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,0.2680000000,33.0000000000,25.0000000000,16.6090036882
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,0.8070000000,33.0000000000,25.0000000000,16.6090036882
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,1.3440000000,33.0000000000,25.0000000000,16.6090036882
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,2.4170000000,33.0000000000,25.0000000000,16.6090036882
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,25.0000000000,16.6090036882,500.0000000000,586.0000000000,100,2.9560000000,33.0000000000,25.0000000000,16.6090036882
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,1.8440000000,33.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,1.3740000000,33.0000000000,22.4020000000,0.0000000000
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,0.2650000000,33.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,0.7900000000,33.0000000000,22.4020000000,0.0000000000
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,1.3160000000,33.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,2.3660000000,33.0000000000,22.4020000000,0.0000000000
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,3.4200000000,33.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,1.8440000000,33.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,1.3740000000,33.0000000000,22.4020000000,0.0000000000
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,0.2650000000,33.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,0.7900000000,33.0000000000,22.4020000000,0.0000000000
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,1.3160000000,33.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,2.3660000000,33.0000000000,22.4020000000,0.0000000000
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,200.0000000000,480.5000000000,100,3.4200000000,33.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,1.8440000000,33.0000000000,22.4020000000,0.0000000000
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,1.3740000000,33.0000000000,22.4020000000,0.0000000000
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,0.2650000000,33.0000000000,22.4020000000,0.0000000000
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,0.7900000000,33.0000000000,22.4020000000,0.0000000000
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,1.3160000000,33.0000000000,22.4020000000,0.0000000000
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,2.3660000000,33.0000000000,22.4020000000,0.0000000000
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,25.0000000000,16.6090036882,75.0000000000,49.8270110647,22.4020000000,0.0000000000,500.0000000000,586.0000000000,100,3.4200000000,33.0000000000,22.4020000000,0.0000000000
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,30.0000000000,315.9000000000,100,1.9200000000,26.0000000000,33.5639852471,0.0000000000
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,30.0000000000,315.9000000000,100,1.6320000000,26.0000000000,33.5639852471,0.0000000000
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,30.0000000000,315.9000000000,100,1.4200000000,26.0000000000,33.5639852471,0.0000000000
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,30.0000000000,315.9000000000,100,0.2740000000,26.0000000000,33.5639852471,0.0000000000
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,30.0000000000,315.9000000000,100,0.8230000000,26.0000000000,33.5639852471,0.0000000000
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,30.0000000000,315.9000000000,100,1.3710000000,26.0000000000,33.5639852471,0.0000000000
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,30.0000000000,315.9000000000,100,2.4680000000,26.0000000000,33.5639852471,0.0000000000
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,30.0000000000,315.9000000000,100,3.0140000000,26.0000000000,33.5639852471,0.0000000000
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,30.0000000000,315.9000000000,100,3.5650000000,26.0000000000,33.5639852471,0.0000000000
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,200.0000000000,480.5000000000,100,1.9200000000,26.0000000000,33.5639852471,0.0000000000
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,200.0000000000,480.5000000000,100,1.6320000000,26.0000000000,33.5639852471,0.0000000000
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,200.0000000000,480.5000000000,100,1.4200000000,26.0000000000,33.5639852471,0.0000000000
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,200.0000000000,480.5000000000,100,0.2740000000,26.0000000000,33.5639852471,0.0000000000
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,200.0000000000,480.5000000000,100,0.8230000000,26.0000000000,33.5639852471,0.0000000000
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,200.0000000000,480.5000000000,100,1.3710000000,26.0000000000,33.5639852471,0.0000000000
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,200.0000000000,480.5000000000,100,2.4680000000,26.0000000000,33.5639852471,0.0000000000
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,200.0000000000,480.5000000000,100,3.0140000000,26.0000000000,33.5639852471,0.0000000000
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,200.0000000000,480.5000000000,100,3.5650000000,26.0000000000,33.5639852471,0.0000000000
18,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,500.0000000000,586.0000000000,100,1.9200000000,26.0000000000,33.5639852471,0.0000000000
21,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,500.0000000000,586.0000000000,100,1.6320000000,26.0000000000,33.5639852471,0.0000000000
24,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,500.0000000000,586.0000000000,100,1.4200000000,26.0000000000,33.5639852471,0.0000000000
18,25,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,500.0000000000,586.0000000000,100,0.2740000000,26.0000000000,33.5639852471,0.0000000000
18,75,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,500.0000000000,586.0000000000,100,0.8230000000,26.0000000000,33.5639852471,0.0000000000
18,125,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,500.0000000000,586.0000000000,100,1.3710000000,26.0000000000,33.5639852471,0.0000000000
18,225,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,500.0000000000,586.0000000000,100,2.4680000000,26.0000000000,33.5639852471,0.0000000000
18,275,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,500.0000000000,586.0000000000,100,3.0140000000,26.0000000000,33.5639852471,0.0000000000
18,325,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,33.5639852471,0.0000000000,500.0000000000,586.0000000000,100,3.5650000000,26.0000000000,33.5639852471,0.0000000000
12,175,0.0000000100,3,40,40,200,33.5639852471,100,66.4360147529,33.5639852471,0.0000000000,66.4360147529,66.4360147529,22.4020000000,0.0000000000,30.0000000000,315.9000000000,100,2.8910000000,26.0000000000,22.4020000000,0.0000000000
